0	0.14008394369454066
1	0.14008394369454066
2	0.15436830530685614
3	0.15436830530685614
4	0.15436830530685614
5	0.15436830530685614
6	0.15674570413792524
7	0.1743027521211891
8	0.1743027521211891
9	0.1743027521211891
10	0.1789034298385249
11	0.1789034298385249
12	0.17914305552212115
13	0.1920716049814871
14	0.1920716049814871
15	0.1920716049814871
16	0.1920716049814871
17	0.1920716049814871
18	0.1920716049814871
19	0.1920716049814871
20	0.1920716049814871
21	0.1920716049814871
22	0.1920716049814871
23	0.1920716049814871
24	0.1920716049814871
25	0.1920716049814871
26	0.1940429237608805
27	0.21119081548509155
28	0.21119081548509155
29	0.21119081548509155
30	0.21119081548509155
31	0.21119081548509155
32	0.21119081548509155
33	0.2151786365967135
34	0.2151786365967135
35	0.2151786365967135
36	0.2293069428605463
37	0.2335454531726116
38	0.2578616587697137
39	0.2578616587697137
40	0.26487991387343396
41	0.26487991387343396
42	0.26487991387343396
43	0.26487991387343396
44	0.26487991387343396
45	0.26487991387343396
46	0.2849021419088565
47	0.2849021419088565
48	0.2849021419088565
49	0.2849021419088565
50	0.2849021419088565
51	0.2849021419088565
52	0.2849021419088565
53	0.2849021419088565
54	0.2849021419088565
55	0.2849021419088565
56	0.2849021419088565
57	0.2849021419088565
58	0.2849021419088565
59	0.2849021419088565
60	0.2882440588961933
61	0.30376940865755697
62	0.30376940865755697
63	0.30376940865755697
64	0.30376940865755697
65	0.30376940865755697
66	0.30376940865755697
67	0.30639311718409573
68	0.30639311718409573
69	0.30639311718409573
70	0.30639311718409573
