0	0.24546908382392266
1	0.903134638493698
2	0.9669157381855878
3	0.9689543029933718
4	0.9696530542313112
5	0.9729236055407048
6	0.9729236055407048
7	0.9751746841293422
8	0.9751746841293422
9	0.9761708035098295
10	0.9761708035098295
11	0.977591555557328
12	0.978950298367824
13	0.9792896371788017
14	0.9803580762095575
15	0.9803580762095575
16	0.9803580762095575
17	0.9803580762095575
18	0.9803580762095575
19	0.9803580762095575
20	0.9803580762095575
21	0.9803580762095575
22	0.9815040560638213
23	0.9824708500824497
24	0.9829879116187851
25	0.9829879116187851
26	0.9841740458421062
27	0.9841740458421062
28	0.9841740458421062
29	0.9841740458421062
30	0.9841740458421062
31	0.9841740458421062
32	0.9841740458421062
33	0.9841740458421062
34	0.9841740458421062
35	0.9846982419391108
36	0.9846982419391108
37	0.9846982419391108
38	0.9846982419391108
39	0.9847652550605641
40	0.9847652550605641
41	0.9847652550605641
42	0.9847652550605641
43	0.9847652550605641
44	0.9850764049670188
45	0.9850764049670188
46	0.9850764049670188
47	0.9850764049670188
48	0.9850764049670188
49	0.9850764049670188
50	0.9854927882537359
51	0.9854927882537359
52	0.9854927882537359
53	0.9854927882537359
54	0.9854927882537359
55	0.9854927882537359
56	0.9854927882537359
57	0.9854927882537359
58	0.9854927882537359
59	0.9854927882537359
60	0.9854927882537359
61	0.9854927882537359
62	0.9854927882537359
63	0.9854927882537359
64	0.9854927882537359
65	0.9854927882537359
66	0.9857820306033807
67	0.9857820306033807
68	0.9857820306033807
69	0.9857820306033807
70	0.9857820306033807
